73,Автобус,Остановка,"СЕВЕРНЫЙ ПР.,УГ. УЛ. СОФЬИ КОВАЛЕВСКОЙ","СЕВЕРНЫЙ ПР.,УГ. УЛ. СОФЬИ КОВАЛЕВСКОЙ",0,30.417637,60.018946,-
74,Автобус,Остановка,"УЛ. МАРШАЛА ЗАХАРОВА,19","УЛ. МАРШАЛА ЗАХАРОВА,19",0,30.191814,59.854229,-
75,Автобус,Остановка,УЛ. ДЕСАНТНИКОВ,УЛ. ДЕСАНТНИКОВ,0,30.198865,59.852627,-
76,Автобус,Остановка,"ПОРТОВАЯ УЛ., УГ.ПР.СТАЧЕК","ПОРТОВАЯ УЛ., УГ.ПР.СТАЧЕК",0,30.25947,59.864007,-
77,Автобус,Остановка,"ЭЛЕВАТОРНАЯ ПЛ.,2","ЭЛЕВАТОРНАЯ ПЛ.,2",0,30.233796,59.864578,-
78,Автобус,Остановка,ДОР. К РЫБНОМУ ПОРТУ,ДОР. К РЫБНОМУ ПОРТУ,0,30.208851,59.866409,-
79,Автобус,Остановка,УГОЛЬНАЯ ГАВАНЬ,УГОЛЬНАЯ ГАВАНЬ,0,30.201652,59.869318,-
80,Автобус,Остановка,ДОР.К РЫБНОМУ ПОРТУ,ДОР.К РЫБНОМУ ПОРТУ,0,30.208282,59.866808,-
81,Автобус,Остановка,"ЭЛЕВАТОРНАЯ ПЛ.,2","ЭЛЕВАТОРНАЯ ПЛ.,2",0,30.233635,59.864718,-
82,Автобус,Остановка,"УЛ. МАРШАЛА ЗАХАРОВА,19","УЛ. МАРШАЛА ЗАХАРОВА,19",0,30.19227,59.853748,-
83,Автобус,Остановка,ПР. КУЗНЕЦОВА,ПР. КУЗНЕЦОВА,0,30.18631,59.855105,-
84,Автобус,Остановка,"УЛ. ДОБЛЕСТИ, УГ. УЛ. МАРШАЛА ЗАХАРОВА","УЛ. ДОБЛЕСТИ, УГ. УЛ. МАРШАЛА ЗАХАРОВА",0,30.177523,59.857094,-
85,Автобус,Остановка,ПР. КУЗНЕЦОВА,ПР. КУЗНЕЦОВА,0,30.184894,59.855782,-
86,Автобус,Остановка,Б. МОНЕТНАЯ УЛ.,Б. МОНЕТНАЯ УЛ.,0,30.315034,59.961944,-
87,Автобус,Остановка,"ПОС.ДРАНИШНИКИ,4 КМ","ПОС.ДРАНИШНИКИ,4 КМ",0,30.257453,60.129238,-
88,Автобус,Остановка,ТРОИЦКАЯ ПЛ.,ТРОИЦКАЯ ПЛ.,0,30.322534,59.954097,-
89,Автобус,Остановка,"ЛИТЕЙНЫЙ ПР., УГ. КИРОЧНОЙ УЛ.","ЛИТЕЙНЫЙ ПР., УГ. КИРОЧНОЙ УЛ.",0,30.349538,59.943964,-
90,Автобус,Остановка,"СЕВЕРНЫЙ ПР.,91","СЕВЕРНЫЙ ПР.,91",0,30.428253,60.016612,-
91,Автобус,Остановка,"УЛ. СОФЬИ КОВАЛЕВСКОЙ,УГ. ПР. НАУКИ","УЛ. СОФЬИ КОВАЛЕВСКОЙ,УГ. ПР. НАУКИ",0,30.408053,60.01071,-
92,Автобус,Остановка,"УЛ. СОФЬИ КОВАЛЕВСКОЙ,7","УЛ. СОФЬИ КОВАЛЕВСКОЙ,7",0,30.412501,60.014479,-
93,Автобус,Остановка,ВЯЗЕМСКИЙ ПЕР.,ВЯЗЕМСКИЙ ПЕР.,0,30.299734,59.975828,-
94,Автобус,Остановка,"ПОС. ЮККИ,1","ПОС. ЮККИ,1",0,30.27603,60.109424,-
95,Автобус,Остановка,"ПОС. ЮККИ,2 ( ВЫСАДКА)","ПОС. ЮККИ,2 ( ВЫСАДКА)",0,30.283221,60.110319,-
96,Автобус,Остановка,"ПОС. ЮККИ,1","ПОС. ЮККИ,1",0,30.277301,60.109395,-
97,Автобус,Остановка,УЛ. ШИШКИНА,УЛ. ШИШКИНА,0,30.261017,60.08718,-
98,Автобус,Остановка,"ПОС. ОСИНОВАЯ РОЩА,1","ПОС. ОСИНОВАЯ РОЩА,1",0,30.253333,60.1098,-
99,Автобус,Остановка,"ПОС. ОСИНОВАЯ РОЩА,1","ПОС. ОСИНОВАЯ РОЩА,1",0,30.252665,60.109442,-
100,Автобус,Остановка,УЛ.ШИШКИНА,УЛ.ШИШКИНА,0,30.261162,60.087518,-
101,Автобус,Остановка,ЯХТЕННАЯ УЛ.,ЯХТЕННАЯ УЛ.,0,30.215881,59.986916,-
102,Автобус,Остановка,БОЛЬНИЦА,БОЛЬНИЦА,0,30.145122,59.99271,-
103,Автобус,Остановка,"ПОРТОВАЯ УЛ.,УГ.ПР.СТАЧЕК","ПОРТОВАЯ УЛ.,УГ.ПР.СТАЧЕК",0,30.260135,59.864174,-
104,Автобус,Остановка,СЧАСТЛИВАЯ УЛ. УГ. БУЛЬВ.НОВАТОРОВ,СЧАСТЛИВАЯ УЛ. УГ. БУЛЬВ.НОВАТОРОВ,0,30.270263,59.845855,-
